date,WeekStatus,Day_of_week,Load_Type,Usage_kWh,Leading_Current_Power_Factor,Lagging_Current_Power_Factor,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Reactive.Power_kVarh
29/09/2018 12:45,Weekend,Saturday,Medium_Load,3.38,27.60,100.00,11.77,0.00
13/06/2018 14:00,Weekday,Wednesday,Maximum_Load,7.49,30.78,100.00,23.15,0.00
19/01/2018 03:30,Weekday,Friday,Light_Load,63.11,100.00,86.93,0.00,35.89
16/04/2018 03:00,Weekday,Monday,Light_Load,3.13,100.00,61.63,0.00,4.00
01/09/2018 22:00,Weekend,Saturday,Medium_Load,2.81,24.13,100.00,11.30,0.00
21/02/2018 19:45,Weekday,Wednesday,Maximum_Load,65.41,99.96,99.38,1.80,7.34
29/04/2018 23:15,Weekend,Sunday,Light_Load,2.81,100.00,56.16,0.00,4.14
02/12/2018 07:45,Weekend,Sunday,Light_Load,3.46,100.00,69.29,0.00,3.60
21/07/2018 17:30,Weekend,Saturday,Medium_Load,3.78,15.74,100.00,23.72,0.00
08/04/2018 18:15,Weekend,Sunday,Medium_Load,3.82,37.65,100.00,9.40,0.00
24/02/2018 09:15,Weekend,Saturday,Medium_Load,88.38,100.00,98.99,0.04,12.67
21/07/2018 13:45,Weekend,Saturday,Maximum_Load,37.73,100.00,89.88,0.00,18.40
04/02/2018 01:15,Weekend,Sunday,Light_Load,15.62,100.00,76.19,0.00,13.28
08/03/2018 14:15,Weekday,Thursday,Maximum_Load,73.04,100.00,91.06,0.00,33.16
07/03/2018 20:00,Weekday,Wednesday,Medium_Load,5.26,19.15,100.00,26.96,0.00
14/09/2018 10:00,Weekday,Friday,Medium_Load,39.60,100.00,90.12,0.00,19.04
27/12/2018 01:15,Weekday,Thursday,Light_Load,3.67,99.98,76.09,0.07,3.13
02/04/2018 07:30,Weekday,Monday,Light_Load,3.85,100.00,66.53,0.00,4.32
03/02/2018 07:30,Weekend,Saturday,Light_Load,4.03,100.00,74.21,0.00,3.64
09/01/2018 07:00,Weekday,Tuesday,Light_Load,4.57,100.00,76.15,0.00,3.89
21/09/2018 03:45,Weekday,Friday,Light_Load,2.84,100.00,48.58,0.00,5.11
23/01/2018 11:30,Weekday,Tuesday,Maximum_Load,65.12,100.00,86.72,0.00,37.40
28/12/2018 10:15,Weekday,Friday,Maximum_Load,55.91,100.00,93.26,0.00,21.64
14/02/2018 01:00,Weekday,Wednesday,Light_Load,86.51,100.00,90.15,0.00,41.54
22/07/2018 00:00,Weekend,Sunday,Light_Load,2.88,52.74,100.00,4.64,0.00
03/12/2018 12:00,Weekday,Monday,Maximum_Load,35.35,99.30,98.96,4.21,5.15
01/10/2018 01:45,Weekday,Monday,Light_Load,2.66,100.00,46.68,0.00,5.04
05/11/2018 23:00,Weekday,Monday,Maximum_Load,4.86,100.00,51.97,0.00,7.99
10/04/2018 18:30,Weekday,Tuesday,Medium_Load,44.60,100.00,81.49,0.00,31.72
22/03/2018 00:15,Weekday,Thursday,Light_Load,3.89,100.00,61.10,0.00,5.04
23/02/2018 21:45,Weekday,Friday,Medium_Load,35.32,99.01,100.00,5.00,0.11
21/10/2018 14:45,Weekend,Sunday,Light_Load,3.06,26.44,100.00,11.16,0.00
06/08/2018 15:30,Weekday,Monday,Maximum_Load,46.51,100.00,96.85,0.00,11.95
12/07/2018 18:45,Weekday,Thursday,Medium_Load,56.92,100.00,89.00,0.00,29.16
16/07/2018 02:00,Weekday,Monday,Light_Load,2.95,53.00,100.00,4.72,0.00
23/02/2018 14:30,Weekday,Friday,Medium_Load,74.20,100.00,94.31,0.00,26.17
12/01/2018 13:00,Weekday,Friday,Medium_Load,12.20,44.24,100.00,24.73,0.00
06/05/2018 09:45,Weekend,Sunday,Light_Load,3.17,18.19,100.00,17.14,0.00
11/01/2018 03:00,Weekday,Thursday,Light_Load,4.61,100.00,73.84,0.00,4.21
30/07/2018 10:30,Weekday,Monday,Maximum_Load,50.76,100.00,95.19,0.00,16.34
01/07/2018 17:15,Weekend,Sunday,Light_Load,2.99,16.88,100.00,17.46,0.00
25/03/2018 22:30,Weekend,Sunday,Medium_Load,3.13,100.00,63.38,0.00,3.82
01/09/2018 21:45,Weekend,Saturday,Medium_Load,2.81,22.82,100.00,11.99,0.00
08/05/2018 14:15,Weekday,Tuesday,Maximum_Load,58.36,100.00,90.54,0.00,27.36
09/11/2018 06:30,Weekday,Friday,Light_Load,2.84,100.00,55.92,0.00,4.21
10/05/2018 12:00,Weekday,Thursday,Maximum_Load,56.41,100.00,83.32,0.00,37.44
30/11/2018 00:45,Weekday,Friday,Light_Load,4.00,100.00,64.10,0.00,4.79
23/07/2018 20:45,Weekday,Monday,Medium_Load,61.38,100.00,95.85,0.00,18.25
22/01/2018 19:00,Weekday,Monday,Maximum_Load,65.63,100.00,91.27,0.00,29.38
17/05/2018 01:45,Weekday,Thursday,Light_Load,3.74,100.00,57.22,0.00,5.36
17/11/2018 11:00,Weekend,Saturday,Maximum_Load,106.49,100.00,94.72,0.00,36.04
21/05/2018 16:45,Weekday,Monday,Maximum_Load,69.73,100.00,86.18,0.00,41.04
24/09/2018 08:45,Weekday,Monday,Light_Load,2.74,82.04,68.93,1.91,2.88
06/05/2018 08:45,Weekend,Sunday,Light_Load,2.95,100.00,60.13,0.00,3.92
12/11/2018 06:15,Weekday,Monday,Light_Load,2.74,100.00,66.23,0.00,3.10
18/02/2018 01:15,Weekend,Sunday,Light_Load,3.10,100.00,64.12,0.00,3.71
14/06/2018 03:45,Weekday,Thursday,Light_Load,2.81,100.00,55.15,0.00,4.25
29/05/2018 02:30,Weekday,Tuesday,Light_Load,3.02,100.00,50.88,0.00,5.11
23/05/2018 09:45,Weekday,Wednesday,Medium_Load,95.65,100.00,94.24,0.00,33.95
02/06/2018 18:15,Weekend,Saturday,Light_Load,3.60,57.82,100.00,5.08,0.00
10/08/2018 04:45,Weekday,Friday,Light_Load,2.63,100.00,53.25,0.00,4.18
28/12/2018 23:45,Weekday,Friday,Light_Load,4.86,100.00,86.03,0.00,2.88
31/03/2018 11:30,Weekend,Saturday,Light_Load,2.84,47.79,100.00,5.22,0.00
06/06/2018 03:30,Weekday,Wednesday,Light_Load,3.02,100.00,49.79,0.00,5.26
12/09/2018 06:15,Weekday,Wednesday,Light_Load,2.92,100.00,49.32,0.00,5.15
12/09/2018 03:30,Weekday,Wednesday,Light_Load,3.20,100.00,47.86,0.00,5.87
11/10/2018 03:45,Weekday,Thursday,Light_Load,3.06,100.00,44.49,0.00,6.16
17/11/2018 23:45,Weekend,Saturday,Light_Load,3.13,100.00,55.27,0.00,4.72
23/07/2018 00:30,Weekday,Monday,Light_Load,2.95,53.32,100.00,4.68,0.00
05/03/2018 21:45,Weekday,Monday,Medium_Load,7.45,28.77,100.00,24.80,0.00
22/10/2018 04:45,Weekday,Monday,Light_Load,2.92,100.00,46.37,0.00,5.58
21/01/2018 12:15,Weekend,Sunday,Light_Load,5.08,24.72,100.00,19.91,0.00
01/05/2018 01:15,Weekday,Tuesday,Light_Load,3.20,100.00,58.30,0.00,4.46
25/07/2018 23:15,Weekday,Wednesday,Light_Load,2.66,100.00,57.55,0.00,3.78
02/02/2018 13:30,Weekday,Friday,Medium_Load,48.42,100.00,98.34,0.00,8.93
02/06/2018 20:30,Weekend,Saturday,Light_Load,3.71,20.26,100.00,17.93,0.00
06/12/2018 23:30,Weekday,Thursday,Light_Load,4.00,100.00,73.04,0.04,3.74
12/02/2018 03:30,Weekday,Monday,Light_Load,4.28,100.00,69.48,0.00,4.43
16/07/2018 05:30,Weekday,Monday,Light_Load,2.77,100.00,48.46,0.00,5.00
04/05/2018 15:15,Weekday,Friday,Maximum_Load,43.20,100.00,95.60,0.00,13.25
20/06/2018 09:30,Weekday,Wednesday,Medium_Load,109.08,100.00,91.48,0.00,48.17
29/11/2018 04:15,Weekday,Thursday,Light_Load,4.07,100.00,64.52,0.00,4.82
20/02/2018 08:00,Weekday,Tuesday,Light_Load,6.84,100.00,82.76,0.00,4.64
04/02/2018 13:00,Weekend,Sunday,Light_Load,5.11,24.04,100.00,20.63,0.00
06/09/2018 18:00,Weekday,Thursday,Medium_Load,29.20,99.98,97.39,0.61,6.80
30/09/2018 02:30,Weekend,Sunday,Light_Load,2.56,100.00,49.78,0.00,4.46
03/08/2018 08:30,Weekday,Friday,Light_Load,2.74,100.00,42.53,0.00,5.83
15/04/2018 03:30,Weekend,Sunday,Light_Load,3.13,100.00,62.01,0.00,3.96
22/02/2018 10:45,Weekday,Thursday,Maximum_Load,89.10,100.00,94.93,0.00,29.52
10/02/2018 01:00,Weekend,Saturday,Light_Load,63.58,100.00,85.87,0.00,37.94
03/02/2018 03:00,Weekend,Saturday,Light_Load,6.05,100.00,75.96,0.00,5.18
20/11/2018 13:30,Weekday,Tuesday,Medium_Load,53.24,100.00,91.11,0.00,24.08
12/02/2018 17:30,Weekday,Monday,Maximum_Load,66.71,100.00,95.17,0.00,21.53
27/09/2018 03:30,Weekday,Thursday,Light_Load,2.81,100.00,42.35,0.00,6.01
14/08/2018 18:45,Weekday,Tuesday,Medium_Load,85.03,100.00,91.11,0.00,38.48
19/04/2018 20:15,Weekday,Thursday,Medium_Load,39.82,99.99,99.52,0.58,3.92
06/10/2018 21:30,Weekend,Saturday,Medium_Load,3.49,19.22,100.00,17.82,0.00
22/02/2018 19:15,Weekday,Thursday,Maximum_Load,130.86,100.00,91.80,0.00,56.52
11/07/2018 18:45,Weekday,Wednesday,Medium_Load,43.92,100.00,94.14,0.04,15.73
28/11/2018 01:45,Weekday,Wednesday,Light_Load,23.62,100.00,84.04,0.00,15.23
13/05/2018 02:00,Weekend,Sunday,Light_Load,3.46,100.00,64.13,0.00,4.14
29/08/2018 22:00,Weekday,Wednesday,Medium_Load,3.74,28.09,100.00,12.78,0.00
26/10/2018 13:30,Weekday,Friday,Maximum_Load,66.02,100.00,85.47,0.00,40.10
24/01/2018 17:15,Weekday,Wednesday,Maximum_Load,74.59,100.00,94.07,0.00,26.89
17/05/2018 05:45,Weekday,Thursday,Light_Load,3.13,100.00,49.19,0.00,5.54
24/06/2018 04:45,Weekend,Sunday,Light_Load,2.56,100.00,60.38,0.00,3.38
18/11/2018 05:15,Weekend,Sunday,Light_Load,3.31,100.00,48.93,0.00,5.90
16/12/2018 12:00,Weekend,Sunday,Maximum_Load,11.81,59.34,99.85,16.02,0.65
05/12/2018 07:00,Weekday,Wednesday,Light_Load,3.85,99.89,78.28,0.18,3.06
10/02/2018 15:30,Weekend,Saturday,Light_Load,4.57,16.99,100.00,26.50,0.00
17/05/2018 01:30,Weekday,Thursday,Light_Load,3.20,100.00,53.07,0.00,5.11
18/07/2018 00:00,Weekday,Wednesday,Light_Load,3.38,54.35,100.00,5.22,0.00
04/02/2018 13:45,Weekend,Sunday,Light_Load,4.97,18.66,100.00,26.17,0.00
30/12/2018 16:30,Weekend,Sunday,Light_Load,3.35,23.15,100.00,14.08,0.00
16/08/2018 07:45,Weekday,Thursday,Light_Load,4.10,100.00,65.34,0.00,4.75
27/07/2018 08:00,Weekday,Friday,Light_Load,3.96,100.00,64.03,0.00,4.75
12/01/2018 19:30,Weekday,Friday,Maximum_Load,120.53,100.00,92.20,0.00,50.62
09/12/2018 00:15,Weekend,Sunday,Light_Load,3.74,99.96,76.28,0.11,3.17
28/12/2018 18:15,Weekday,Friday,Maximum_Load,5.08,40.67,100.00,11.41,0.00
15/01/2018 22:30,Weekday,Monday,Maximum_Load,4.79,100.00,60.77,0.00,6.26
23/06/2018 20:45,Weekend,Saturday,Medium_Load,2.92,16.49,100.00,17.46,0.00
06/11/2018 13:45,Weekday,Tuesday,Medium_Load,60.34,100.00,86.73,0.00,34.63
08/12/2018 04:45,Weekend,Saturday,Light_Load,3.42,100.00,78.04,0.00,2.74
17/12/2018 17:30,Weekday,Monday,Maximum_Load,52.99,100.00,94.55,0.11,18.25
20/10/2018 09:00,Weekend,Saturday,Light_Load,39.92,100.00,95.39,0.00,12.56
06/03/2018 03:15,Weekday,Tuesday,Light_Load,4.68,100.00,63.32,0.00,5.72
05/03/2018 05:00,Weekday,Monday,Light_Load,3.06,100.00,60.76,0.00,4.00
23/01/2018 07:30,Weekday,Tuesday,Light_Load,41.83,100.00,81.77,0.00,29.45
02/09/2018 00:45,Weekend,Sunday,Light_Load,2.66,100.00,49.10,0.00,4.72
06/07/2018 17:00,Weekday,Friday,Maximum_Load,102.89,100.00,94.07,0.00,37.12
20/03/2018 21:00,Weekday,Tuesday,Medium_Load,33.84,99.15,99.98,4.43,0.72
22/08/2018 03:00,Weekday,Wednesday,Light_Load,2.95,100.00,57.02,0.00,4.25
09/12/2018 03:45,Weekend,Sunday,Light_Load,3.06,99.90,82.58,0.14,2.09
29/05/2018 01:30,Weekday,Tuesday,Light_Load,3.02,100.00,50.37,0.00,5.18
18/02/2018 14:30,Weekend,Sunday,Light_Load,3.49,19.53,100.00,17.53,0.00
28/03/2018 06:00,Weekday,Wednesday,Light_Load,3.02,100.00,69.43,0.00,3.13
13/09/2018 11:45,Weekday,Thursday,Maximum_Load,56.45,100.00,86.54,0.00,32.69
14/07/2018 15:45,Weekend,Saturday,Maximum_Load,84.28,100.00,98.88,0.00,12.74
20/10/2018 07:00,Weekend,Saturday,Light_Load,2.84,100.00,50.15,0.00,4.90
28/03/2018 08:45,Weekday,Wednesday,Light_Load,51.05,100.00,76.84,0.00,42.52
05/02/2018 06:00,Weekday,Monday,Light_Load,4.36,100.00,70.71,0.00,4.36
16/05/2018 17:15,Weekday,Wednesday,Medium_Load,103.57,100.00,92.82,0.00,41.51
16/07/2018 06:15,Weekday,Monday,Light_Load,2.92,100.00,51.19,0.00,4.90
03/11/2018 15:45,Weekend,Saturday,Medium_Load,30.96,99.92,99.99,1.26,0.40
14/08/2018 14:15,Weekday,Tuesday,Maximum_Load,74.48,100.00,89.73,0.00,36.65
26/01/2018 09:00,Weekday,Friday,Light_Load,80.71,100.00,90.14,0.00,38.77
14/06/2018 10:45,Weekday,Thursday,Maximum_Load,92.74,100.00,95.72,0.00,28.04
22/02/2018 04:45,Weekday,Thursday,Light_Load,3.96,100.00,73.35,0.00,3.67
24/06/2018 15:30,Weekend,Sunday,Maximum_Load,28.19,99.84,99.98,1.62,0.50
05/01/2018 01:00,Weekday,Friday,Light_Load,4.72,100.00,64.58,0.00,5.58
06/05/2018 08:15,Weekend,Sunday,Light_Load,2.88,100.00,60.20,0.00,3.82
13/03/2018 18:15,Weekday,Tuesday,Medium_Load,37.26,99.99,87.91,0.61,20.20
19/12/2018 14:45,Weekday,Wednesday,Medium_Load,105.48,100.00,91.80,0.00,45.58
26/03/2018 09:30,Weekday,Monday,Medium_Load,99.25,100.00,97.39,0.00,23.11
21/08/2018 23:30,Weekday,Tuesday,Light_Load,2.59,100.00,54.35,0.00,4.00
06/01/2018 14:45,Weekend,Saturday,Light_Load,3.46,19.40,100.00,17.50,0.00
20/06/2018 12:00,Weekday,Wednesday,Maximum_Load,103.18,100.00,85.16,0.00,63.50
08/10/2018 11:45,Weekday,Monday,Maximum_Load,111.20,100.00,90.05,0.00,53.71
11/04/2018 02:00,Weekday,Wednesday,Light_Load,3.78,100.00,58.36,0.00,5.26
11/06/2018 08:45,Weekday,Monday,Light_Load,55.44,100.00,68.81,0.00,58.46
20/11/2018 19:30,Weekday,Tuesday,Maximum_Load,7.38,34.17,100.00,20.30,0.00
13/05/2018 15:30,Weekend,Sunday,Light_Load,3.13,18.23,100.00,16.88,0.00
20/08/2018 07:15,Weekday,Monday,Light_Load,2.74,100.00,45.52,0.00,5.36
18/09/2018 01:00,Weekday,Tuesday,Light_Load,2.95,100.00,47.67,0.00,5.44
01/03/2018 22:45,Weekday,Thursday,Medium_Load,3.60,100.00,75.47,0.00,3.13
01/05/2018 13:45,Weekday,Tuesday,Light_Load,3.17,17.41,100.00,17.93,0.00
13/10/2018 17:15,Weekend,Saturday,Medium_Load,4.54,24.60,100.00,17.89,0.00
29/04/2018 16:30,Weekend,Sunday,Light_Load,3.17,19.16,100.00,16.24,0.00
28/01/2018 03:15,Weekend,Sunday,Light_Load,4.21,100.00,65.78,0.00,4.82
17/05/2018 02:45,Weekday,Thursday,Light_Load,3.17,100.00,52.20,0.00,5.18
19/04/2018 17:15,Weekday,Thursday,Medium_Load,66.74,100.00,89.52,0.00,33.23
10/03/2018 11:30,Weekend,Saturday,Maximum_Load,9.43,84.77,100.00,5.90,0.00
18/02/2018 13:00,Weekend,Sunday,Light_Load,3.49,20.54,100.00,16.63,0.00
28/02/2018 00:15,Weekday,Wednesday,Light_Load,5.94,100.00,72.46,0.00,5.65
07/06/2018 09:00,Weekday,Thursday,Light_Load,95.22,100.00,90.24,0.00,45.47
14/03/2018 22:15,Weekday,Wednesday,Medium_Load,4.28,31.76,88.34,12.78,2.27
13/10/2018 12:00,Weekend,Saturday,Maximum_Load,41.22,99.99,88.67,0.47,21.49
17/04/2018 16:30,Weekday,Tuesday,Maximum_Load,109.66,100.00,94.07,0.00,39.56
13/04/2018 08:45,Weekday,Friday,Light_Load,47.63,100.00,75.67,0.00,41.15
07/06/2018 12:00,Weekday,Thursday,Maximum_Load,46.73,100.00,77.75,0.00,37.80
14/07/2018 06:30,Weekend,Saturday,Light_Load,2.70,100.00,47.22,0.00,5.04
17/01/2018 15:45,Weekday,Wednesday,Medium_Load,76.07,100.00,92.00,0.00,32.40
03/05/2018 21:45,Weekday,Thursday,Medium_Load,4.07,15.51,100.00,25.92,0.00
11/04/2018 17:00,Weekday,Wednesday,Maximum_Load,56.48,100.00,90.04,0.00,27.29
12/07/2018 21:15,Weekday,Thursday,Medium_Load,7.99,33.41,100.00,22.54,0.00
07/09/2018 10:45,Weekday,Friday,Maximum_Load,100.15,100.00,93.49,0.00,38.02
06/05/2018 09:30,Weekend,Sunday,Light_Load,3.17,18.23,100.00,17.10,0.00
08/07/2018 19:00,Weekend,Sunday,Medium_Load,3.89,14.58,100.00,26.39,0.00
05/05/2018 04:00,Weekend,Saturday,Light_Load,2.95,100.00,59.35,0.00,4.00
23/01/2018 05:15,Weekday,Tuesday,Light_Load,39.56,100.00,80.46,0.00,29.20
05/05/2018 22:45,Weekend,Saturday,Light_Load,2.92,100.00,58.67,0.00,4.03
14/09/2018 04:00,Weekday,Friday,Light_Load,3.31,100.00,57.74,0.00,4.68
08/10/2018 21:00,Weekday,Monday,Medium_Load,27.32,98.05,94.91,5.47,9.07
02/10/2018 19:15,Weekday,Tuesday,Medium_Load,117.47,100.00,86.11,0.00,69.37
10/02/2018 22:45,Weekend,Saturday,Light_Load,3.60,100.00,75.78,0.00,3.10
20/01/2018 18:00,Weekend,Saturday,Maximum_Load,32.40,95.69,100.00,9.83,0.04
14/12/2018 23:15,Weekday,Friday,Light_Load,4.86,99.99,82.89,0.07,3.28
19/01/2018 20:15,Weekday,Friday,Medium_Load,103.21,100.00,93.69,0.00,38.52
04/05/2018 06:15,Weekday,Friday,Light_Load,3.49,100.00,62.23,0.00,4.39
18/12/2018 04:45,Weekday,Tuesday,Light_Load,4.18,100.00,80.05,0.00,3.13
31/07/2018 09:15,Weekday,Tuesday,Medium_Load,78.41,100.00,92.62,0.00,31.93
08/09/2018 09:45,Weekend,Saturday,Medium_Load,47.81,100.00,92.97,0.00,18.94
21/12/2018 05:15,Weekday,Friday,Light_Load,3.28,99.98,81.41,0.07,2.34
25/11/2018 02:00,Weekend,Sunday,Light_Load,3.46,99.99,76.42,0.04,2.92
31/05/2018 10:45,Weekday,Thursday,Maximum_Load,49.75,100.00,89.68,0.00,24.55
27/11/2018 13:30,Weekday,Tuesday,Medium_Load,121.25,100.00,90.90,0.00,55.58
16/10/2018 11:15,Weekday,Tuesday,Maximum_Load,54.61,100.00,83.32,0.00,36.25
09/11/2018 09:45,Weekday,Friday,Medium_Load,83.63,100.00,88.28,0.00,44.50
24/01/2018 14:45,Weekday,Wednesday,Medium_Load,95.65,100.00,89.44,0.00,47.84
12/04/2018 16:30,Weekday,Thursday,Maximum_Load,68.29,100.00,84.61,0.00,43.02
20/03/2018 22:15,Weekday,Tuesday,Medium_Load,4.28,27.61,90.76,14.90,1.98
01/05/2018 22:00,Weekday,Tuesday,Light_Load,3.20,18.82,100.00,16.70,0.00
01/04/2018 22:30,Weekend,Sunday,Light_Load,2.81,100.00,53.91,0.00,4.39
22/05/2018 19:45,Weekday,Tuesday,Medium_Load,3.82,14.36,100.00,26.32,0.00
20/01/2018 16:45,Weekend,Saturday,Medium_Load,41.29,99.89,99.98,1.94,0.72
11/03/2018 02:00,Weekend,Sunday,Light_Load,3.10,100.00,72.44,0.00,2.95
23/08/2018 21:45,Weekday,Thursday,Medium_Load,3.78,22.87,100.00,16.09,0.00
03/04/2018 12:15,Weekday,Tuesday,Medium_Load,19.08,71.51,92.17,18.65,8.03
19/04/2018 19:00,Weekday,Thursday,Medium_Load,40.39,99.99,99.76,0.58,2.81
21/09/2018 03:30,Weekday,Friday,Light_Load,2.84,100.00,49.39,0.00,5.00
08/05/2018 04:15,Weekday,Tuesday,Light_Load,2.99,100.00,63.16,0.00,3.67
03/09/2018 19:45,Weekday,Monday,Medium_Load,25.67,99.30,100.00,3.06,0.25
19/06/2018 02:30,Weekday,Tuesday,Light_Load,2.74,100.00,52.01,0.00,4.50
14/08/2018 05:15,Weekday,Tuesday,Light_Load,2.92,100.00,43.70,0.00,6.01
09/05/2018 22:15,Weekday,Wednesday,Medium_Load,3.92,25.56,95.20,14.83,1.26
07/01/2018 01:00,Weekend,Sunday,Light_Load,3.20,100.00,72.73,0.00,3.02
13/10/2018 19:00,Weekend,Saturday,Medium_Load,3.56,19.18,100.00,18.22,0.00
01/05/2018 18:15,Weekday,Tuesday,Light_Load,3.10,49.51,100.00,5.44,0.00
27/03/2018 13:00,Weekday,Tuesday,Medium_Load,6.41,24.78,100.00,25.06,0.00
05/12/2018 19:45,Weekday,Wednesday,Maximum_Load,5.44,25.42,100.00,20.70,0.00
10/08/2018 13:15,Weekday,Friday,Maximum_Load,30.06,97.22,93.93,7.24,10.98
16/12/2018 21:15,Weekend,Sunday,Medium_Load,4.50,20.66,100.00,21.31,0.00
15/08/2018 22:00,Weekday,Wednesday,Medium_Load,3.28,23.73,100.00,13.43,0.00
04/09/2018 16:15,Weekday,Tuesday,Maximum_Load,118.69,100.00,89.52,0.00,59.08
06/05/2018 13:45,Weekend,Sunday,Light_Load,3.20,18.58,100.00,16.92,0.00
15/02/2018 04:00,Weekday,Thursday,Light_Load,3.28,100.00,57.39,0.00,4.68
06/12/2018 07:45,Weekday,Thursday,Light_Load,4.21,99.99,80.25,0.07,3.13
03/07/2018 19:30,Weekday,Tuesday,Medium_Load,103.36,100.00,94.80,0.00,34.70
18/07/2018 09:15,Weekday,Wednesday,Medium_Load,55.94,100.00,81.96,0.00,39.10
01/12/2018 14:30,Weekend,Saturday,Medium_Load,26.28,96.00,100.00,7.67,0.04
19/02/2018 22:45,Weekday,Monday,Maximum_Load,87.52,100.00,89.27,0.00,44.17
06/02/2018 17:30,Weekday,Tuesday,Maximum_Load,65.48,100.00,97.48,0.00,14.98
28/10/2018 06:30,Weekend,Sunday,Light_Load,2.92,100.00,46.11,0.00,5.62
25/01/2018 21:45,Weekday,Thursday,Medium_Load,39.28,99.83,99.98,2.27,0.86
08/08/2018 09:15,Weekday,Wednesday,Medium_Load,84.56,100.00,89.91,0.00,41.18
07/05/2018 21:00,Weekday,Monday,Medium_Load,79.38,99.97,96.85,1.84,20.41
18/07/2018 02:00,Weekday,Wednesday,Light_Load,3.24,54.38,100.00,5.00,0.00
14/02/2018 07:45,Weekday,Wednesday,Light_Load,5.80,100.00,74.58,0.00,5.18
09/05/2018 14:45,Weekday,Wednesday,Maximum_Load,65.99,100.00,88.98,0.00,33.84
22/05/2018 13:45,Weekday,Tuesday,Maximum_Load,90.68,100.00,98.69,0.00,14.80
22/05/2018 01:45,Weekday,Tuesday,Light_Load,3.60,100.00,63.07,0.00,4.43
26/11/2018 16:30,Weekday,Monday,Medium_Load,61.45,100.00,92.88,0.00,24.52
24/02/2018 09:30,Weekend,Saturday,Medium_Load,76.03,100.00,99.26,0.76,9.29
23/10/2018 11:45,Weekday,Tuesday,Maximum_Load,69.05,100.00,87.98,0.00,37.30
03/11/2018 09:45,Weekend,Saturday,Medium_Load,57.24,100.00,96.76,0.00,14.94
13/08/2018 07:30,Weekday,Monday,Light_Load,3.53,100.00,53.19,0.00,5.62
04/12/2018 06:45,Weekday,Tuesday,Light_Load,3.64,100.00,69.75,0.00,3.74
30/09/2018 15:45,Weekend,Sunday,Light_Load,2.70,22.29,100.00,11.81,0.00
14/06/2018 23:15,Weekday,Thursday,Light_Load,4.46,100.00,54.40,0.00,6.88
25/08/2018 17:45,Weekend,Saturday,Light_Load,3.42,23.67,100.00,14.04,0.00
04/08/2018 00:00,Weekend,Saturday,Light_Load,2.70,100.00,48.03,0.00,4.93
16/10/2018 19:30,Weekday,Tuesday,Medium_Load,61.78,100.00,81.35,0.00,44.17
09/07/2018 23:45,Weekday,Monday,Light_Load,3.31,100.00,66.57,0.00,3.71
05/07/2018 05:30,Weekday,Thursday,Light_Load,3.56,100.00,57.39,0.00,5.08
08/01/2018 08:30,Weekday,Monday,Light_Load,130.54,100.00,85.90,0.00,77.80
31/05/2018 13:45,Weekday,Thursday,Maximum_Load,68.54,100.00,85.00,0.00,42.48
13/07/2018 22:45,Weekday,Friday,Medium_Load,3.67,100.00,53.27,0.00,5.83
21/06/2018 17:00,Weekday,Thursday,Maximum_Load,49.39,100.00,89.81,0.00,24.19
13/02/2018 22:15,Weekday,Tuesday,Maximum_Load,35.32,99.57,95.95,3.28,10.37
02/09/2018 22:00,Weekend,Sunday,Medium_Load,2.88,24.17,100.00,11.56,0.00
25/10/2018 05:00,Weekday,Thursday,Light_Load,3.10,100.00,45.84,0.00,6.01
22/09/2018 03:15,Weekend,Saturday,Light_Load,2.56,100.00,49.45,0.00,4.50
02/12/2018 15:00,Weekend,Sunday,Light_Load,3.64,23.73,100.00,14.90,0.00
14/02/2018 04:30,Weekday,Wednesday,Light_Load,5.15,100.00,71.19,0.00,5.08
19/09/2018 13:00,Weekday,Wednesday,Medium_Load,4.90,27.88,100.00,16.88,0.00
08/10/2018 02:00,Weekday,Monday,Light_Load,2.63,100.00,46.26,0.00,5.04
28/09/2018 20:00,Weekday,Friday,Medium_Load,35.32,100.00,91.80,0.00,15.26
07/09/2018 09:15,Weekday,Friday,Medium_Load,107.93,100.00,93.55,0.00,40.75
14/03/2018 21:15,Weekday,Wednesday,Medium_Load,4.50,18.16,100.00,24.37,0.00
02/12/2018 10:00,Weekend,Sunday,Light_Load,3.56,24.46,100.00,14.11,0.00
18/11/2018 17:00,Weekend,Sunday,Medium_Load,7.16,40.89,100.00,15.98,0.00
09/03/2018 13:15,Weekday,Friday,Maximum_Load,31.03,95.95,99.99,9.11,0.50
26/02/2018 01:45,Weekday,Monday,Light_Load,3.89,100.00,74.05,0.00,3.53
26/02/2018 23:00,Weekday,Monday,Maximum_Load,5.76,100.00,76.43,0.00,4.86
17/02/2018 04:15,Weekend,Saturday,Light_Load,3.71,100.00,57.42,0.00,5.29
25/03/2018 03:30,Weekend,Sunday,Light_Load,3.10,100.00,66.73,0.00,3.46
21/01/2018 13:15,Weekend,Sunday,Light_Load,5.11,19.52,100.00,25.67,0.00
21/12/2018 21:45,Weekday,Friday,Medium_Load,5.44,24.42,100.00,21.60,0.00
27/10/2018 20:15,Weekend,Saturday,Medium_Load,3.67,20.45,100.00,17.57,0.00
30/12/2018 14:00,Weekend,Sunday,Light_Load,4.03,18.70,100.00,21.17,0.00
06/04/2018 06:45,Weekday,Friday,Light_Load,3.20,100.00,53.07,0.00,5.11
